from,to,rate,bank,date,market_rate,hidden_fee
EUR,CHF,1.1248,VÚB banka,2019-04-19,1.1408,0.016000000000000014
JPY,EUR,0.007798487093503861,VÚB banka,2019-04-19,0.00795,0.00015151290649613978
EUR,JPY,124.86,VÚB banka,2019-04-19,125.855,0.9950000000000045
NOK,EUR,0.10279605263157897,VÚB banka,2019-04-19,0.10452,0.0017239473684210332
EUR,NOK,9.4406,VÚB banka,2019-04-19,9.56795,0.12734999999999985
PLN,EUR,0.2306273062730627,VÚB banka,2019-04-19,0.23365,0.003022693726937309
EUR,PLN,4.2078,VÚB banka,2019-04-19,4.27995,0.0721500000000006
RON,EUR,0.2067910169982216,VÚB banka,2019-04-19,0.21005,0.003258983001778376
EUR,RON,4.6928,VÚB banka,2019-04-19,4.7608,0.06799999999999962
RUB,EUR,0.013447367005540316,VÚB banka,2019-04-19,0.013919999999999998,0.0004726329944596819
EUR,RUB,70.032,VÚB banka,2019-04-19,71.86414,1.8321400000000096
SEK,EUR,0.0945179584120983,VÚB banka,2019-04-19,0.09561,0.0010920415879017015
EUR,SEK,10.302999999999999,VÚB banka,2019-04-19,10.4591,0.15610000000000035
TRY,EUR,0.14672653109135192,VÚB banka,2019-04-19,0.15269000000000002,0.005963468908648101
EUR,TRY,6.1664,VÚB banka,2019-04-19,6.54938,0.3829799999999999
USD,EUR,0.8697921196833958,VÚB banka,2019-04-19,0.88945,0.019657880316604204
EUR,USD,1.1101,VÚB banka,2019-04-19,1.12455,0.014449999999999852
AUD,EUR,0.6270771932024832,Tatra banka,2019-04-19,0.63612,0.00904280679751679
EUR,AUD,1.5475,Tatra banka,2019-04-19,1.5720299999999998,0.02452999999999972
CZK,EUR,0.03834355828220859,Tatra banka,2019-04-19,0.0389,0.0005564417177914074
EUR,CZK,25.31,Tatra banka,2019-04-19,25.7045,0.39450000000000074
HRK,EUR,0.13251176041873716,Tatra banka,2019-04-19,0.13451,0.0019982395812628284
EUR,HRK,7.3235,Tatra banka,2019-04-19,7.43451,0.11101000000000028
DKK,EUR,0.13194526910237633,Tatra banka,2019-04-19,0.13389,0.0019447308976236755
EUR,DKK,7.3549,Tatra banka,2019-04-19,7.4687,0.11380000000000035
JPY,EUR,0.007827175954915467,Tatra banka,2019-04-19,0.00795,0.00012282404508453387
EUR,JPY,123.98,Tatra banka,2019-04-19,125.855,1.875
ZAR,EUR,0.062317720667048875,Tatra banka,2019-04-19,0.06327999999999999,0.0009622793329511145
EUR,ZAR,15.5726,Tatra banka,2019-04-19,15.80369,0.23109000000000002
CAD,EUR,0.65470734581642,Tatra banka,2019-04-19,0.6653,0.01059265418358002
EUR,CAD,1.4822,Tatra banka,2019-04-19,1.5030700000000001,0.020870000000000166
HUF,EUR,0.003080999476230089,Tatra banka,2019-04-19,0.00313,4.900052376991112e-05
EUR,HUF,314.97,Tatra banka,2019-04-19,319.97,5.0
NOK,EUR,0.1027622492601118,Tatra banka,2019-04-19,0.10452,0.0017577507398882086
EUR,NOK,9.4436,Tatra banka,2019-04-19,9.56795,0.12434999999999974
PLN,EUR,0.23028209556706966,Tatra banka,2019-04-19,0.23365,0.0033679044329303354
EUR,PLN,4.2141,Tatra banka,2019-04-19,4.27995,0.06585000000000019
RON,EUR,0.2069365118781558,Tatra banka,2019-04-19,0.21005,0.003113488121844199
EUR,RON,4.6896,Tatra banka,2019-04-19,4.7608,0.07119999999999926
RUB,EUR,0.013234515616728428,Tatra banka,2019-04-19,0.013919999999999998,0.0006854843832715708
EUR,RUB,68.36399999999999,Tatra banka,2019-04-19,71.86414,3.500140000000016
CHF,EUR,0.8645283997579319,Tatra banka,2019-04-19,0.8765799999999999,0.012051600242067972
EUR,CHF,1.1225,Tatra banka,2019-04-19,1.1408,0.018299999999999983
SEK,EUR,0.09410436173716652,Tatra banka,2019-04-19,0.09561,0.0015056382628334808
EUR,SEK,10.3125,Tatra banka,2019-04-19,10.4591,0.1465999999999994
TRY,EUR,0.15027650877614812,Tatra banka,2019-04-19,0.15269000000000002,0.002413491223851899
EUR,TRY,6.4578,Tatra banka,2019-04-19,6.54938,0.09158000000000044
USD,EUR,0.8760402978537013,Tatra banka,2019-04-19,0.88945,0.013409702146298663
EUR,USD,1.1021,Tatra banka,2019-04-19,1.12455,0.02244999999999986
GBP,EUR,1.140120852810398,Tatra banka,2019-04-19,1.1558700000000002,0.015749147189602075
EUR,GBP,0.8511,Tatra banka,2019-04-19,0.86515,0.014050000000000007
EUR,HUF,316.65,OTP Bank,2019-04-19,319.97,3.32000000000005
HUF,EUR,0.003095496053242532,OTP Bank,2019-04-19,0.00313,3.450394675746796e-05
USD,HUF,281.67,OTP Bank,2019-04-19,284.597,2.926999999999964
HUF,USD,0.0034799554565701557,OTP Bank,2019-04-19,0.00351,3.004454342984443e-05
GBP,HUF,366.24,OTP Bank,2019-04-19,369.843,3.6030000000000086
HUF,GBP,0.0026763729793384005,OTP Bank,2019-04-19,0.0027,2.3627020661599624e-05
AUD,HUF,201.39,OTP Bank,2019-04-19,203.58700000000002,2.197000000000031
HUF,AUD,0.004867127421395892,OTP Bank,2019-04-19,0.00491,4.2872578604108424e-05
BGN,HUF,161.9,OTP Bank,2019-04-19,163.632,1.7319999999999993
HUF,BGN,0.0060543682266755465,OTP Bank,2019-04-19,0.00611,5.5631773324453515e-05
CAD,HUF,210.51,OTP Bank,2019-04-19,212.877,2.3670000000000186
HUF,CAD,0.004656360588563979,OTP Bank,2019-04-19,0.0047,4.363941143602137e-05
CHF,HUF,277.94,OTP Bank,2019-04-19,280.47900000000004,2.539000000000044
HUF,CHF,0.0035267148651031564,OTP Bank,2019-04-19,0.0035700000000000003,4.328513489684381e-05
CNY,HUF,41.98,OTP Bank,2019-04-19,42.45915,0.4791500000000042
HUF,CNY,0.023348120476301658,OTP Bank,2019-04-19,0.02355,0.00020187952369834367
CZK,HUF,12.32,OTP Bank,2019-04-19,12.44801,0.12800999999999974
HUF,CZK,0.07955449482895784,OTP Bank,2019-04-19,0.08033,0.0007755051710421623
DKK,HUF,42.41,OTP Bank,2019-04-19,42.84146,0.4314600000000013
HUF,DKK,0.0231107002542177,OTP Bank,2019-04-19,0.02334,0.00022929974578229928
HRK,HUF,42.58,OTP Bank,2019-04-19,43.04841,0.46840999999999866
HUF,HRK,0.023020257826887658,OTP Bank,2019-04-19,0.02323,0.00020974217311234278
JPY,HUF,2.5171,OTP Bank,2019-04-19,2.54237,0.025269999999999904
HUF,JPY,0.3894080996884735,OTP Bank,2019-04-19,0.39333,0.003921900311526505
MXN,HUF,14.96,OTP Bank,2019-04-19,15.1388,0.17879999999999896
HUF,MXN,0.0655307994757536,OTP Bank,2019-04-19,0.06606000000000001,0.0005292005242464037
NOK,HUF,33.07,OTP Bank,2019-04-19,33.44186,0.3718599999999981
HUF,NOK,0.02963841138114997,OTP Bank,2019-04-19,0.0299,0.00026158861885003035
PLN,HUF,73.96,OTP Bank,2019-04-19,74.76021999999999,0.8002199999999959
HUF,PLN,0.0132520540683806,OTP Bank,2019-04-19,0.013380000000000001,0.00012794593161940052
RON,HUF,66.53,OTP Bank,2019-04-19,67.20929,0.6792899999999946
HUF,RON,0.014734050390452334,OTP Bank,2019-04-19,0.01488,0.00014594960954766693
RSD,HUF,2.69,OTP Bank,2019-04-19,2.7111,0.02110000000000012
HUF,RSD,0.3636363636363637,OTP Bank,2019-04-19,0.36885,0.005213636363636309
RUB,HUF,4.4,OTP Bank,2019-04-19,4.45346,0.0534599999999994
HUF,RUB,0.22271714922049,OTP Bank,2019-04-19,0.22454000000000002,0.0018228507795100268
SEK,HUF,30.26,OTP Bank,2019-04-19,30.5925,0.3324999999999996
HUF,SEK,0.032393909944930355,OTP Bank,2019-04-19,0.03269,0.00029609005506964214
TRY,HUF,48.55,OTP Bank,2019-04-19,48.8663,0.31630000000000535
HUF,TRY,0.02018978396931153,OTP Bank,2019-04-19,0.02046,0.00027021603068846933
UAH,HUF,10.49,OTP Bank,2019-04-19,10.59395,0.10394999999999932
HUF,UAH,0.09345794392523367,OTP Bank,2019-04-19,0.09439,0.0009320560747663326
ZAR,HUF,20.01,OTP Bank,2019-04-19,20.244870000000002,0.2348700000000008
HUF,ZAR,0.04897159647404505,OTP Bank,2019-04-19,0.0494,0.0004284035259549471
AUD,CZK,15.9,Česká spořitelna,2019-04-20,16.34611,0.4461099999999991
CZK,AUD,0.05982292414453218,Česká spořitelna,2019-04-20,0.06118,0.0013570758554678208
GBP,CZK,28.87,Česká spořitelna,2019-04-20,29.68589,0.8158899999999996
CZK,GBP,0.032947843563638765,Česká spořitelna,2019-04-20,0.03369,0.0007421564363612326
BGN,CZK,12.792,Česká spořitelna,2019-04-20,13.13403,0.3420299999999994
CZK,BGN,0.074360499702558,Česká spořitelna,2019-04-20,0.07614,0.0017795002974420049
DKK,CZK,3.352,Česká spořitelna,2019-04-20,3.44098,0.08898000000000028
CZK,DKK,0.2838489923360772,Česká spořitelna,2019-04-20,0.29062,0.006771007663922801
EUR,CZK,25.019000000000002,Česká spořitelna,2019-04-20,25.7065,0.6874999999999964
CZK,EUR,0.03801992243935822,Česká spořitelna,2019-04-20,0.0389,0.000880077560641776
HKD,CZK,2.822,Česká spořitelna,2019-04-20,2.91319,0.0911900000000001
CZK,HKD,0.3370407819346141,Česká spořitelna,2019-04-20,0.34326999999999996,0.006229218065385844
HRK,CZK,3.363,Česká spořitelna,2019-04-20,3.4584300000000003,0.09543000000000035
CZK,HRK,0.2828054298642534,Česká spořitelna,2019-04-20,0.28915,0.00634457013574663
JPY,CZK,0.19778,Česká spořitelna,2019-04-20,0.20415999999999998,0.006379999999999969
CZK,JPY,4.8095421315890725,Česká spořitelna,2019-04-20,4.89818,0.08863786841092747
ZAR,CZK,1.5830000000000002,Česká spořitelna,2019-04-20,1.62584,0.04283999999999977
CZK,ZAR,0.6009615384615384,Česká spořitelna,2019-04-20,0.61507,0.01410846153846157
CAD,CZK,16.612000000000002,Česká spořitelna,2019-04-20,17.05953,0.4475299999999969
CZK,CAD,0.057260650480989474,Česká spořitelna,2019-04-20,0.058620000000000005,0.0013593495190105317
HUF,CZK,0.07827,Česká spořitelna,2019-04-20,0.08026,0.0019899999999999918
CZK,HUF,12.153621779290226,Česká spořitelna,2019-04-20,12.46008,0.30645822070977324
NOK,CZK,2.61,Česká spořitelna,2019-04-20,2.68491,0.07491000000000003
CZK,NOK,0.3644314868804665,Česká spořitelna,2019-04-20,0.37245,0.008018513119533499
NZD,CZK,14.892999999999999,Česká spořitelna,2019-04-20,15.281770000000002,0.3887700000000027
CZK,NZD,0.06386919588682377,Česká spořitelna,2019-04-20,0.06544,0.0015708041131762274
PLN,CZK,5.857,Česká spořitelna,2019-04-20,6.00156,0.14455999999999936
CZK,PLN,0.16241676140977748,Česká spořitelna,2019-04-20,0.16662000000000002,0.0042032385902225355
RON,CZK,5.251,Česká spořitelna,2019-04-20,5.4007,0.14969999999999928
CZK,RON,0.18112660749864154,Česká spořitelna,2019-04-20,0.18516,0.0040333925013584515
RUB,CZK,0.34099,Česká spořitelna,2019-04-20,0.35672,0.015729999999999966
CZK,RUB,2.7070925825663243,Česká spořitelna,2019-04-20,2.80335,0.09625741743367566
SEK,CZK,2.397,Česká spořitelna,2019-04-20,2.45625,0.059250000000000025
CZK,SEK,0.3968253968253968,Česká spořitelna,2019-04-20,0.40712,0.010294603174603179
CHF,CZK,21.951,Česká spořitelna,2019-04-20,22.52388,0.5728799999999978
CZK,CHF,0.04333318888937037,Česká spořitelna,2019-04-20,0.0444,0.0010668111106296313
TND,CZK,7.396,Česká spořitelna,2019-04-20,7.57781,0.18181000000000047
CZK,TND,0.12861736334405144,Česká spořitelna,2019-04-20,0.13196,0.0033426366559485554
TRY,CZK,3.865,Česká spořitelna,2019-04-20,3.93234,0.06733999999999973
CZK,TRY,0.2461235540241201,Česká spořitelna,2019-04-20,0.2543,0.008176445975879937
USD,CZK,22.142,Česká spořitelna,2019-04-20,22.85051,0.7085100000000004
CZK,USD,0.04295901709768881,Česká spořitelna,2019-04-20,0.04376,0.0008009829023111897
EUR,CZK,24.9458,Komerční banka,2019-04-20,25.7065,0.7606999999999999
CZK,EUR,0.03782749150772816,Komerční banka,2019-04-20,0.0389,0.0010725084922718342
GBP,CZK,28.8607,Komerční banka,2019-04-20,29.68589,0.8251899999999992
CZK,GBP,0.0326960866053942,Komerční banka,2019-04-20,0.03369,0.0009939133946057985
USD,CZK,22.1868,Komerční banka,2019-04-20,22.85051,0.6637099999999982
CZK,USD,0.04253129239838211,Komerční banka,2019-04-20,0.04376,0.00122870760161789
AUD,CZK,15.8692,Komerční banka,2019-04-20,16.34611,0.47691000000000017
CZK,AUD,0.059462930808933716,Komerční banka,2019-04-20,0.06118,0.0017170691910662825
BGN,CZK,12.7548,Komerční banka,2019-04-20,13.13403,0.37922999999999973
CZK,BGN,0.07398310225944395,Komerční banka,2019-04-20,0.07614,0.002156897740556052
CAD,CZK,16.5778,Komerční banka,2019-04-20,17.05953,0.4817299999999989
CZK,CAD,0.05692167577413479,Komerční banka,2019-04-20,0.058620000000000005,0.0016983242258652165
CNY,CZK,3.1996,Komerční banka,2019-04-20,3.4085199999999998,0.20891999999999955
CZK,CNY,0.2768855908738509,Komerční banka,2019-04-20,0.29338000000000003,0.016494409126149134
DKK,CZK,3.341,Komerční banka,2019-04-20,3.44098,0.09997999999999996
CZK,DKK,0.2824380048579337,Komerční banka,2019-04-20,0.29062,0.0081819951420663
HRK,CZK,3.3551,Komerční banka,2019-04-20,3.4584300000000003,0.10333000000000014
CZK,HRK,0.28125439459991564,Komerční banka,2019-04-20,0.28915,0.007895605400084382
HUF,CZK,0.077971,Komerční banka,2019-04-20,0.08026,0.0022889999999999994
CZK,HUF,12.102288542763436,Komerční banka,2019-04-20,12.46008,0.3577914572365639
CHF,CZK,21.878,Komerční banka,2019-04-20,22.52388,0.6458799999999982
CZK,CHF,0.043045559420090224,Komerční banka,2019-04-20,0.0444,0.0013544405799097783
JPY,CZK,0.198074,Komerční banka,2019-04-20,0.20415999999999998,0.00608599999999998
CZK,JPY,4.754523929518936,Komerční banka,2019-04-20,4.89818,0.14365607048106366
NOK,CZK,2.6047,Komerční banka,2019-04-20,2.68491,0.08021000000000011
CZK,NOK,0.3622794623772778,Komerční banka,2019-04-20,0.37245,0.010170537622722187
PLN,CZK,5.827000000000001,Komerční banka,2019-04-20,6.00156,0.17455999999999872
CZK,PLN,0.16194331983805668,Komerční banka,2019-04-20,0.16662000000000002,0.004676680161943336
RON,CZK,5.2407,Komerční banka,2019-04-20,5.4007,0.15999999999999925
CZK,RON,0.18006014008678894,Komerční banka,2019-04-20,0.18516,0.005099859913211047
RUB,CZK,0.32263800000000004,Komerční banka,2019-04-20,0.35672,0.034081999999999946
CZK,RUB,2.5564855481871955,Komerční banka,2019-04-20,2.80335,0.24686445181280448
SEK,CZK,2.3838,Komerční banka,2019-04-20,2.45625,0.0724499999999999
CZK,SEK,0.3958514765260075,Komerční banka,2019-04-20,0.40712,0.011268523473992487
TRY,CZK,3.8134,Komerční banka,2019-04-20,3.93234,0.11893999999999982
CZK,TRY,0.2474512521033357,Komerční banka,2019-04-20,0.2543,0.0068487478966643145
AUD,CZK,15.899000000000001,ČSOB,2019-04-20,16.34611,0.44710999999999856
CZK,AUD,0.05978000956480153,ČSOB,2019-04-20,0.06118,0.0013999904351984713
CNY,CZK,3.1919999999999997,ČSOB,2019-04-20,3.4085199999999998,0.21652000000000005
CZK,CNY,0.2777777777777778,ČSOB,2019-04-20,0.29338000000000003,0.01560222222222224
DKK,CZK,3.3510000000000004,ČSOB,2019-04-20,3.44098,0.08997999999999973
CZK,DKK,0.2837684449489217,ČSOB,2019-04-20,0.29062,0.006851555051078262
EUR,CZK,25.016,ČSOB,2019-04-20,25.7065,0.6905000000000001
CZK,EUR,0.038006917258941134,ČSOB,2019-04-20,0.0389,0.0008930827410588635
HRK,CZK,3.364,ČSOB,2019-04-20,3.4584300000000003,0.09443000000000046
CZK,HRK,0.28272547356516825,ČSOB,2019-04-20,0.28915,0.006424526434831768
JPY,CZK,0.19796,ČSOB,2019-04-20,0.20415999999999998,0.006199999999999983
CZK,JPY,4.8016901949486215,ČSOB,2019-04-20,4.89818,0.0964898050513785
CAD,CZK,16.583,ČSOB,2019-04-20,17.05953,0.47653000000000034
CZK,CAD,0.05731972945087699,ČSOB,2019-04-20,0.058620000000000005,0.001300270549123017
HUF,CZK,0.07824,ČSOB,2019-04-20,0.08026,0.002019999999999994
CZK,HUF,12.128562765312312,ČSOB,2019-04-20,12.46008,0.3315172346876878
NOK,CZK,2.6060000000000003,ČSOB,2019-04-20,2.68491,0.07890999999999959
CZK,NOK,0.3645643456069996,ČSOB,2019-04-20,0.37245,0.00788565439300043
PLN,CZK,5.857,ČSOB,2019-04-20,6.00156,0.14455999999999936
CZK,PLN,0.16228497241155468,ČSOB,2019-04-20,0.16662000000000002,0.004335027588445339
RON,CZK,5.251,ČSOB,2019-04-20,5.4007,0.14969999999999928
CZK,RON,0.18096272167933405,ČSOB,2019-04-20,0.18516,0.004197278320665937
RUB,CZK,0.33384,ČSOB,2019-04-20,0.35672,0.022879999999999956
CZK,RUB,2.6522384892849566,ČSOB,2019-04-20,2.80335,0.15111151071504336
SEK,CZK,2.394,ČSOB,2019-04-20,2.45625,0.062249999999999694
CZK,SEK,0.3968253968253968,ČSOB,2019-04-20,0.40712,0.010294603174603179
CHF,CZK,21.943,ČSOB,2019-04-20,22.52388,0.580879999999997
CZK,CHF,0.04338018393197987,ČSOB,2019-04-20,0.0444,0.001019816068020131
TRY,CZK,3.69,ČSOB,2019-04-20,3.93234,0.24234
CZK,TRY,0.23946360153256704,ČSOB,2019-04-20,0.2543,0.014836398467432982
USD,CZK,22.151999999999997,ČSOB,2019-04-20,22.85051,0.6985100000000024
CZK,USD,0.042916613020900385,ČSOB,2019-04-20,0.04376,0.0008433869790996154
GBP,CZK,28.883000000000003,ČSOB,2019-04-20,29.68589,0.8028899999999979
CZK,GBP,0.03291097581043278,ČSOB,2019-04-20,0.03369,0.0007790241895672192
AUD,CZK,15.83,Raiffeisenbank,2019-04-20,16.34611,0.5161099999999994
CZK,AUD,0.05932605600379686,Raiffeisenbank,2019-04-20,0.06118,0.0018539439962031376
BGN,CZK,12.720999999999998,Raiffeisenbank,2019-04-20,13.13403,0.4130300000000009
CZK,BGN,0.07382798080472501,Raiffeisenbank,2019-04-20,0.07614,0.002312019195274989
CAD,CZK,16.529,Raiffeisenbank,2019-04-20,17.05953,0.5305299999999988
CZK,CAD,0.056814953695812735,Raiffeisenbank,2019-04-20,0.058620000000000005,0.0018050463041872702
CHF,CZK,21.855999999999998,Raiffeisenbank,2019-04-20,22.52388,0.6678800000000003
CZK,CHF,0.04296640027498496,Raiffeisenbank,2019-04-20,0.0444,0.0014335997250150417
CNY,CZK,3.272,Raiffeisenbank,2019-04-20,3.4085199999999998,0.13651999999999997
CZK,CNY,0.2824858757062147,Raiffeisenbank,2019-04-20,0.29338000000000003,0.010894124293785334
DKK,CZK,3.332,Raiffeisenbank,2019-04-20,3.44098,0.1089800000000003
CZK,DKK,0.2818489289740699,Raiffeisenbank,2019-04-20,0.29062,0.00877107102593011
EUR,CZK,24.921999999999997,Raiffeisenbank,2019-04-20,25.7065,0.7845000000000013
CZK,EUR,0.037795751757502466,Raiffeisenbank,2019-04-20,0.0389,0.0011042482424975311
GBP,CZK,28.781,Raiffeisenbank,2019-04-20,29.68589,0.9048900000000017
CZK,GBP,0.03262962117009822,Raiffeisenbank,2019-04-20,0.03369,0.00106037882990178
HRK,CZK,3.345,Raiffeisenbank,2019-04-20,3.4584300000000003,0.11343000000000014
CZK,HRK,0.2808199943836001,Raiffeisenbank,2019-04-20,0.28915,0.008330005616399905
HUF,CZK,0.07772000000000001,Raiffeisenbank,2019-04-20,0.08026,0.0025399999999999867
CZK,HUF,12.08313194780087,Raiffeisenbank,2019-04-20,12.46008,0.3769480521991291
JPY,CZK,0.19759,Raiffeisenbank,2019-04-20,0.20415999999999998,0.0065699999999999925
CZK,JPY,4.752625825768737,Raiffeisenbank,2019-04-20,4.89818,0.14555417423126293
NOK,CZK,2.593,Raiffeisenbank,2019-04-20,2.68491,0.09190999999999994
CZK,NOK,0.3621876131836291,Raiffeisenbank,2019-04-20,0.37245,0.010262386816370928
NZD,CZK,14.789000000000001,Raiffeisenbank,2019-04-20,15.281770000000002,0.49277000000000015
CZK,NZD,0.06350415952244873,Raiffeisenbank,2019-04-20,0.06544,0.0019358404775512705
PLN,CZK,5.815,Raiffeisenbank,2019-04-20,6.00156,0.18655999999999917
CZK,PLN,0.16149870801033592,Raiffeisenbank,2019-04-20,0.16662000000000002,0.005121291989664101
RON,CZK,5.225,Raiffeisenbank,2019-04-20,5.4007,0.17569999999999997
CZK,RON,0.17972681524083392,Raiffeisenbank,2019-04-20,0.18516,0.005433184759166071
RUB,CZK,0.34564,Raiffeisenbank,2019-04-20,0.35672,0.011079999999999979
CZK,RUB,2.7169483236428844,Raiffeisenbank,2019-04-20,2.80335,0.0864016763571156
SEK,CZK,2.375,Raiffeisenbank,2019-04-20,2.45625,0.08124999999999982
CZK,SEK,0.3954132068011072,Raiffeisenbank,2019-04-20,0.40712,0.011706793198892784
TRY,CZK,3.786,Raiffeisenbank,2019-04-20,3.93234,0.14633999999999991
CZK,TRY,0.24801587301587305,Raiffeisenbank,2019-04-20,0.2543,0.006284126984126975
USD,CZK,22.156999999999996,Raiffeisenbank,2019-04-20,22.85051,0.6935100000000034
CZK,USD,0.04251158440675084,Raiffeisenbank,2019-04-20,0.04376,0.0012484155932491608
AUD,CZK,15.9354,Fio banka,2019-04-20,16.34611,0.4107099999999999
CZK,AUD,0.05969219124661769,Fio banka,2019-04-20,0.06118,0.0014878087533823081
CAD,CZK,16.64715,Fio banka,2019-04-20,17.05953,0.41237999999999886
CZK,CAD,0.057140049117586224,Fio banka,2019-04-20,0.058620000000000005,0.0014799508824137816
DKK,CZK,3.35546,Fio banka,2019-04-20,3.44098,0.08552000000000026
CZK,DKK,0.28348367417520426,Fio banka,2019-04-20,0.29062,0.007136325824795731
EUR,CZK,25.05555,Fio banka,2019-04-20,25.7065,0.6509499999999981
CZK,EUR,0.03796440912573281,Fio banka,2019-04-20,0.0389,0.0009355908742671865
GBP,CZK,28.98285,Fio banka,2019-04-20,29.68589,0.7030400000000014
CZK,GBP,0.03282007118017038,Fio banka,2019-04-20,0.03369,0.0008699288198296198
HRK,CZK,3.37008,Fio banka,2019-04-20,3.4584300000000003,0.08835000000000015
CZK,HRK,0.28225305680060514,Fio banka,2019-04-20,0.28915,0.006896943199394878
HUF,CZK,0.07833999999999999,Fio banka,2019-04-20,0.08026,0.001920000000000005
CZK,HUF,12.141816415735793,Fio banka,2019-04-20,12.46008,0.31826358426420676
CHF,CZK,21.99502,Fio banka,2019-04-20,22.52388,0.5288599999999981
CZK,CHF,0.04324702092896331,Fio banka,2019-04-20,0.0444,0.0011529790710366888
JPY,CZK,0.19914,Fio banka,2019-04-20,0.20415999999999998,0.005019999999999969
CZK,JPY,4.776461597248758,Fio banka,2019-04-20,4.89818,0.12171840275124168
NOK,CZK,2.61543,Fio banka,2019-04-20,2.68491,0.06947999999999999
CZK,NOK,0.3636932320326451,Fio banka,2019-04-20,0.37245,0.008756767967354917
PLN,CZK,5.85195,Fio banka,2019-04-20,6.00156,0.14960999999999913
CZK,PLN,0.16254717931879728,Fio banka,2019-04-20,0.16662000000000002,0.004072820681202738
RUB,CZK,0.34653,Fio banka,2019-04-20,0.35672,0.010189999999999977
CZK,RUB,2.7176128488735496,Fio banka,2019-04-20,2.80335,0.08573715112645042
SEK,CZK,2.39508,Fio banka,2019-04-20,2.45625,0.061169999999999725
CZK,SEK,0.39715320582067737,Fio banka,2019-04-20,0.40712,0.009966794179322613
USD,CZK,22.281670000000002,Fio banka,2019-04-20,22.85051,0.568839999999998
